station_id,time,AtmosphericPressure,WindDirection,WindSpeed,Gust,AirTemperature,SeaTemperature
M1,2001-03-19T11:00:00Z,1010.4,120,23.93,35,5.9,9.4
M1,2001-03-19T12:00:00Z,1010,110,25.1,33.1,6.2,9.4
M1,2001-03-19T13:00:00Z,1010,120,23.93,33.1,6.4,9.4
M1,2001-03-19T14:00:00Z,1010.2,120,22.96,31.1,6.7,9.3
M1,2001-03-19T15:00:00Z,1010,110,21.01,NaN,6.5,9.4
M1,2001-03-19T16:00:00Z,1009.4,120,21.98,29.2,7.1,9.5
M1,2001-03-19T17:00:00Z,1009,120,22.96,31.1,7.2,9.5
M1,2001-03-19T18:00:00Z,1009,110,23.93,31.1,7.3,9.4
M1,2001-03-19T19:00:00Z,1009,120,21.98,31.1,7.4,9.4
M1,2001-03-19T20:00:00Z,1008.8,120,23.93,31.1,6.9,9.4
M1,2001-03-19T21:00:00Z,1008.8,110,20.04,31.1,6.5,9.5
M1,2001-03-19T23:00:00Z,1008,110,20.04,31.1,6.7,9.5
M1,2001-03-20T00:00:00Z,1007.8,110,20.04,29.2,6.3,9.5
M1,2001-03-20T01:00:00Z,1007.2,110,21.01,31.1,6.8,9.5
M1,2001-03-20T02:00:00Z,1006.4,110,20.04,31.1,6.7,9.5
M1,2001-03-20T03:00:00Z,1005.8,110,20.04,31.1,6.7,9.5
M1,2001-03-20T04:00:00Z,1004.8,110,21.01,31.1,6.8,9.5
M1,2001-03-20T05:00:00Z,1004.6,100,21.98,31.1,6.4,9.6
M1,2001-03-20T06:00:00Z,1004.8,110,20.04,31.1,6.2,9.6
M1,2001-03-20T07:00:00Z,1004.8,100,21.98,31.1,6.4,9.5
M1,2001-03-20T08:00:00Z,1004.8,100,21.01,31.1,5.6,9.5
M1,2001-03-20T09:00:00Z,1004,100,21.98,33.1,6.8,9.5
M1,2001-03-20T10:00:00Z,1004.4,100,20.04,31.1,6.2,9.5
M1,2001-03-20T11:00:00Z,1004.4,100,20.04,29.2,6,9.5
M1,2001-03-20T12:00:00Z,1003.8,100,20.04,27.2,5.6,9.4
M1,2001-03-20T13:00:00Z,1003.4,100,21.01,29.2,6.2,9.5
M1,2001-03-20T14:00:00Z,1002.8,100,20.04,29.2,6.7,9.4
M1,2001-03-20T15:00:00Z,1001.2,110,21.01,31.1,7.1,9.3
M1,2001-03-20T16:00:00Z,1001.2,110,23.93,31.1,7,9.3
M1,2001-03-20T17:00:00Z,1000.4,110,25.1,35,6.9,9.3
M1,2001-03-20T18:00:00Z,NaN,100,28.02,NaN,7.1,9.3
M1,2001-03-20T19:00:00Z,998.4,110,25.1,40.9,6.9,9.3
M1,2001-03-20T20:00:00Z,998.2,110,29.96,38.9,7.2,9.2
M1,2001-03-20T21:00:00Z,996.6,100,29.96,40.9,6.8,9.2
M1,2001-03-20T22:00:00Z,995,100,29.96,42.8,6.3,9.2
M1,2001-03-20T23:00:00Z,994,100,29.96,44.7,6.1,9.2
M1,2001-03-21T00:00:00Z,993,100,28.99,42.8,6.4,9.2
M1,2001-03-21T01:00:00Z,991.6,90,29.96,40.9,5.4,9.2
M1,2001-03-21T02:00:00Z,991,100,28.99,42.8,6.1,9.1
M1,2001-03-21T03:00:00Z,990.6,90,28.02,40.9,5.3,9.1
M1,2001-03-21T04:00:00Z,990.2,90,27.04,35,4.8,9.1
M1,2001-03-21T05:00:00Z,989.6,90,25.1,35,4.7,9.1
M1,2001-03-21T06:00:00Z,989.8,80,21.98,35,4.5,9.1
M1,2001-03-21T07:00:00Z,989.4,90,22.96,33.1,4.5,9.1
M1,2001-03-21T08:00:00Z,989.4,90,23.93,31.1,5,9.1
M1,2001-03-21T09:00:00Z,989.4,90,21.01,31.1,5.1,9.1
M1,2001-03-21T10:00:00Z,989.4,90,20.04,29.2,5.4,9.1
M1,2001-03-21T11:00:00Z,989.4,90,19.07,25.3,5.5,9.1
M1,2001-03-21T12:00:00Z,989.4,90,14.98,23.3,5.1,9.1
M1,2001-03-21T13:00:00Z,989.2,80,14.01,19.5,5.2,9.1
M1,2001-03-21T14:00:00Z,989,80,12.06,19.5,5.3,9.1
M1,2001-03-21T15:00:00Z,988.8,90,11.09,15.6,NaN,9.1
M1,2001-03-21T16:00:00Z,988.4,90,5.06,13.6,5.7,9.1
M1,2001-03-21T18:00:00Z,988.4,60,6.03,11.7,6.5,9
M1,2001-03-21T19:00:00Z,988.6,50,6.03,11.7,6.6,9
M1,2001-03-21T20:00:00Z,989.4,60,5.06,11.7,6.3,9
M1,2001-03-21T21:00:00Z,990,60,2.92,9.7,6.4,9
M1,2001-03-21T22:00:00Z,990.4,50,4.09,7.8,6.5,9
M1,2001-03-21T23:00:00Z,990,40,4.09,9.7,6.7,9
M1,2001-03-22T00:00:00Z,991,50,1.95,NaN,6.6,9
M1,2001-03-22T01:00:00Z,991,50,1.95,5.8,6.7,9
M1,2001-03-22T02:00:00Z,991.6,10,1.95,5.8,6.8,9
M1,2001-03-22T03:00:00Z,992,330,1.95,5.8,6.9,9
M1,2001-03-22T04:00:00Z,992.6,260,1.95,NaN,6.9,9
M1,2001-03-22T05:00:00Z,992.6,50,1.95,NaN,7.1,9
M1,2001-03-22T06:00:00Z,993.6,20,1.95,NaN,7.3,9.1
M1,2001-03-22T07:00:00Z,994,120,1.95,NaN,7.4,9
M1,2001-03-22T08:00:00Z,994.6,110,1.95,NaN,7.4,9
M1,2001-03-22T09:00:00Z,995.2,100,1.95,NaN,7.7,9
M1,2001-03-22T10:00:00Z,995.2,110,1.95,NaN,7.7,9.1
M1,2001-03-22T11:00:00Z,995.8,130,1.95,NaN,7.7,9.1
M1,2001-03-22T12:00:00Z,996,120,1.95,NaN,7.8,9.1
M1,2001-03-22T13:00:00Z,996,120,1.95,NaN,7.8,9.1
M1,2001-03-22T14:00:00Z,996.2,120,8.95,11.7,8,9.1
M1,2001-03-22T15:00:00Z,996,120,8.95,13.6,8.1,9.1
M1,2001-03-22T16:00:00Z,995.2,110,8.95,13.6,8.1,9.1
M1,2001-03-22T17:00:00Z,995.6,110,9.92,13.6,8.2,9.1
M1,2001-03-22T18:00:00Z,995.8,110,7.98,13.6,8.5,9.1
M1,2001-03-22T19:00:00Z,996,110,9.92,15.6,8.6,9.1
M1,2001-03-22T20:00:00Z,996.2,110,8.95,15.6,8.8,9.1
M1,2001-03-22T21:00:00Z,996.2,110,7,11.7,8.9,9.1
M1,2001-03-22T22:00:00Z,995.6,110,7,11.7,8.9,9
M1,2001-03-23T00:00:00Z,995.8,110,5.06,11.7,9.1,9
M1,2001-03-23T01:00:00Z,995.2,120,5.06,11.7,9.1,9
M1,2001-03-23T02:00:00Z,995,110,4.09,7.8,9.1,9.1
M1,2001-03-23T03:00:00Z,994.6,120,1.95,5.8,9.1,9.1
M1,2001-03-23T05:00:00Z,995,160,1.95,NaN,9.1,9
M1,2001-03-23T06:00:00Z,994.6,120,1.95,NaN,8.9,9
M1,2001-03-23T07:00:00Z,995.2,130,1.95,NaN,8.8,9
M1,2001-03-23T08:00:00Z,995.6,140,1.95,NaN,8.9,9
M1,2001-03-23T09:00:00Z,996.2,130,1.95,NaN,8.9,9
M1,2001-03-23T10:00:00Z,996.8,110,1.95,NaN,8.6,9
M1,2001-03-23T11:00:00Z,997.8,120,1.95,NaN,8.8,9.1
M1,2001-03-23T12:00:00Z,998,140,1.95,NaN,9.1,9.1
M1,2001-03-23T13:00:00Z,998,190,1.95,NaN,9,9.1
M1,2001-03-23T14:00:00Z,997.8,80,1.95,NaN,9.3,9.3
M1,2001-03-23T15:00:00Z,998,100,1.95,NaN,9.1,9.4
M1,2001-03-23T16:00:00Z,998,90,1.95,NaN,8.9,9.5
M1,2001-03-23T17:00:00Z,998.4,80,1.95,NaN,9.1,9.5
M1,2001-03-23T18:00:00Z,998.2,80,1.95,NaN,9.1,9.5
M1,2001-03-23T19:00:00Z,999.6,80,1.95,NaN,8.2,9.5
M1,2001-03-23T20:00:00Z,999.8,50,1.95,NaN,7.8,9.3
M1,2001-03-23T21:00:00Z,999.8,50,11.09,15.6,8.2,9.2
M1,2001-03-23T22:00:00Z,999.4,60,8.95,17.5,8.5,9.3
M1,2001-03-23T23:00:00Z,999.6,60,7.98,11.7,8.7,9.3
M1,2001-03-24T00:00:00Z,999.8,40,7.98,13.6,8.9,9.2
M1,2001-03-24T01:00:00Z,999.2,80,11.09,17.5,8.9,9.2
M1,2001-03-24T02:00:00Z,999.2,80,6.03,13.6,9.2,9.2
M1,2001-03-24T03:00:00Z,998.8,100,6.03,9.7,9,9.2
M1,2001-03-24T04:00:00Z,998.8,90,7,9.7,9,9.1
M1,2001-03-24T05:00:00Z,999.2,90,8.95,11.7,9,9.1
M1,2001-03-24T06:00:00Z,998.8,90,8.95,15.6,8.9,9.1
M1,2001-03-24T07:00:00Z,999.2,90,7.98,11.7,8.9,9.1
M1,2001-03-24T08:00:00Z,999.8,90,11.09,15.6,8.8,9.1
M1,2001-03-24T09:00:00Z,1000.2,100,12.06,15.6,8.9,9.1
M1,2001-03-24T10:00:00Z,1000.2,100,13.04,17.5,8.8,9.1
M1,2001-03-24T11:00:00Z,1000.8,90,13.04,17.5,8.6,9.2
M1,2001-03-24T12:00:00Z,1000.8,90,12.06,17.5,8.6,9.1
M1,2001-03-24T13:00:00Z,1001.4,100,13.04,17.5,8.4,9.2
M1,2001-03-24T14:00:00Z,1000.8,90,9.92,15.6,8.8,9.1
M1,2001-03-24T15:00:00Z,1000.8,90,12.06,15.6,9,9.2
M1,2001-03-24T16:00:00Z,1000.6,90,9.92,15.6,9.2,9.3
M1,2001-03-24T17:00:00Z,1000.8,90,9.92,13.6,9.2,9.2
M1,2001-03-24T18:00:00Z,1001.2,90,7.98,13.6,9.3,9.2
M1,2001-03-24T19:00:00Z,1001.8,60,7,11.7,9.3,9.2
M1,2001-03-24T20:00:00Z,1002,60,5.06,9.7,9.4,9.2
